Close,High,Low,Open,Volume,Target,Trend,Volume_Category,Open_Close_Interaction,High_Low_Interaction,Price_Volume_Interaction,Range_Volume
49.96666717529297,51.10133361816406,48.31533432006836,50.930667877197266,225735000,48.30266571044922,0,High,2544.8357308353006,2468.978017962945,11279225614.814758,628897551.5556335
48.30266571044922,49.71666717529297,47.871334075927734,48.2513313293457,162790500,46.89866638183594,0,High,2330.667927285511,2380.00318349016,7863215102.336884,300402697.9122162
46.89866638183594,47.133331298828125,45.61800003051758,46.0,189943500,40.53333282470703,0,High,2157.338653564453,2150.1283086283365,8908096837.898254,287827324.76234436
42.28200149536133,43.571998596191406,40.866668701171875,42.68000030517578,199837500,37.369998931884766,0,High,1804.5958367254643,1780.6424312784802,8449529473.829269,540626362.8959656
34.29066848754883,35.0533332824707,32.935333251953125,33.66666793823242,215661000,33.47533416748047,0,High,1154.452549350317,1154.4932132499525,7395159856.693268,456770004.5814514
33.47533416748047,34.44333267211914,32.7486686706543,34.017333984375,179971500,34.93333435058594,1,High,1138.741622613743,1127.9732895923516,6024606103.122711,304991222.3396301
32.104000091552734,34.26333236694336,31.67333221435547,33.599998474121094,200298000,30.29800033569336,0,High,1078.6943540893553,1085.2339088290755,6430367010.33783,518771850.5630493
34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000,36.36333465576172,1,High,1172.8973554980475,1153.0540860995825,7692905313.858032,343337315.10543823
36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000,38.20000076293945,1,High,1351.8538762710232,1320.785701902787,6946118897.094727,302225100.40283203
38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000,43.39666748046875,1,High,1431.4559345036832,1424.1712461778225,7821450156.211853,246655391.69311523
50.259334564208984,51.663333892822266,49.84400177001953,51.48533248901367,196923000,49.75733184814453,0,High,2587.6185507148766,2575.107305998943,9897218940.387726,358268339.61868286
49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000,45.781333923339844,0,High,2430.479881463485,2423.318202686787,11006272047.477722,786878078.7162781
48.807334899902344,48.93333435058594,45.91400146484375,46.93199920654297,212482500,47.04199981689453,0,High,2290.6258027956937,2246.7251850524917,10370704537.8685,641555399.8947144
47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500,48.34333419799805,1,High,2281.850671446533,2293.7662876132526,9340212584.644318,408617419.80171204
48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000,53.25,1,High,2290.8616719225392,2267.471393607557,9580681971.359253,430050237.12158203
51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000,53.367332458496094,1,High,2719.74504523215,2707.2686849543243,11707544449.539185,735375305.44281
52.172000885009766,52.6533317565918,50.740665435791016,51.766666412353516,166848000,52.00266647338867,0,High,2700.770565879313,2671.665090740935,8704794003.66211,319124550.29296875
52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500,54.62799835205078,1,High,2694.466117803284,2733.775866970318,8992067074.579239,277241044.28100586
53.55533218383789,53.557334899902344,50.93333435058594,52.0,205233000,53.27799987792969,0,High,2784.8772735595703,2727.853645383031,10991321490.085602,538531504.737854
53.27799987792969,53.66999816894531,52.436668395996094,52.689998626708984,157776000,54.242000579833984,1,High,2807.2177404019167,2814.275896798703,8405989708.740234,194589838.25683594
54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000,53.867332458496094,0,High,2993.362878250773,2982.2874995700695,9491644955.46341,359773229.27856445
53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500,54.37066650390625,1,High,2927.4021653071977,2945.1298011020845,7786388238.544464,154087908.4968567
54.37066650390625,55.06666564941406,54.119998931884766,54.70000076293945,109639500,55.17333221435547,1,Medium,2974.0754992451984,2980.2078861287446,5961172690.155029,103792065.57655334
55.17333221435547,55.5,53.06666564941406,54.400001525878906,183819000,54.45866775512695,0,High,3001.4293566487613,2945.1999435424805,10141906754.310608,447293086.99035645
54.45866775512695,55.45199966430664,54.133331298828125,54.81133270263672,149812500,54.591331481933594,1,High,2984.9521568686177,3001.8014690104173,8158589163.064957,197553004.50325012
54.591331481933594,55.63999938964844,54.38066864013672,55.633331298828125,121345500,54.68199920654297,1,High,3037.0976303785574,3025.740369945881,6624412414.340973,152814119.46487427
54.68199920654297,55.180667877197266,52.33333206176758,54.7239990234375,173242500,53.72066879272461,0,High,2992.4176711784676,2887.788215407476,9473246247.53952,493279575.00457764
